text,summary
"The apps 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities'  are used prior to the prediction. The apps 237, 439, 237, 547, 237, 547, 237, 439, 547, 237, 547, 237, 547, 237, 547  are used prior to the prediction. On Saturday 11 PM. Photo&Video : 237, 439, 1963, 1889, 1179, 1159, 1166, 1098, 1017, 1110, 320, 1591, 1519, 1513 - Utilities : 547, 34, 182, 108, 164, 80, 224, 185, 489, 107, 52, 563, 382, 68, 1253, 46, 74, 1090, 128, 47, 60, 1668, 148, 379, 968, 1837, 276, 350, 1643 - Social_Networking : 2, 1, 77, 202, 5, 252, 398, 522, 286, 1267, 228, 235, 368, 369, 377, 358, 363, 371, 375 - Lifestyle : 29, 176, 76, 172, 389, 381, 126, 384, 387, 351, 903, 528, 1365, 652, 227, 766, 708, 246, 1084 - Travel : 31, 360, 529, 612, 308, 437, 875, 1428 - Music : 10, 508, 394, 209, 407, 626, 676, 417, 408, 289, 287, 583, 513 - Navigation : 4, 41, 82 - Shopping : 70, 854, 591, 255, 948 - Entertainment : 187, 1067, 1749 - References : 54. This user is close to Business affairs ,Residence and Factory. ",this user will use App 237
"The apps 'Utilities', 'Games', 'Social_Networking', 'Games', 'Social_Networking', 'Games', 'Games', 'Social_Networking', 'Games', 'Social_Networking', 'Games', 'Games', 'Social_Networking', 'Games', 'Games'  are used prior to the prediction. The apps 80, 7, 5, 7, 5, 7, 300, 5, 300, 5, 300, 7, 5, 7, 300  are used prior to the prediction. On Saturday 11 AM. Utilities : 27, 205, 94, 47, 42, 64, 1219, 93, 1041, 52, 68, 1011, 160, 51, 242, 261, 352, 1325, 38, 911, 362, 1421, 132, 746, 15, 285, 275, 980, 1540, 468, 65, 562, 260, 623, 838, 196, 80, 1174, 185, 601, 479, 135, 1586, 848, 191, 1100, 999, 1226, 74, 325, 1370, 60, 641, 1619, 1675, 738, 598, 736, 1804, 379, 1467, 267, 374, 761, 201, 696, 105, 745, 1003, 107, 182, 446, 505, 1195, 1683, 1360, 280, 46, 1054, 1343, 934, 249, 904, 218, 1859, 890, 277, 627, 1653, 1173, 511, 103, 832, 83, 263, 265, 90, 1105, 1780, 813, 725, 152, 693, 276, 148, 128, 643, 1016, 688, 315, 338, 1390, 210, 1739, 177, 1549, 207, 1249, 1139, 349, 544, 158, 609, 1094, 499, 503, 1634, 482, 1212, 1670, 530, 62, 576, 366, 574, 238, 102, 426, 108, 1965, 589, 1144, 1720, 1686, 829, 1223, 1313, 1372, 1323, 1403, 1004, 1705, 695, 734, 993, 789, 971, 753, 729, 907, 951, 650, 1121, 1161, 180, 1355, 1643, 1693, 1837, 78, 489, 571, 495, 824, 958, 546, 534, 1090, 486, 1092, 1406, 382, 1474, 1710, 350, 1906, 97, 149, 167, 221, 281, 682, 34 - Social_Networking : 1, 5, 2, 55, 18, 252, 77, 202, 36, 23, 228, 806, 522, 572, 398, 286, 763, 363, 1267, 235, 369, 370, 372, 375, 619 - Entertainment : 30, 390, 32, 497, 469, 986, 98, 637, 420, 706, 244, 1419, 674, 312, 501, 1821, 1620, 1727, 842, 1662, 1956, 543, 684, 900, 837, 1381, 1897, 1151 - Lifestyle : 17, 126, 79, 76, 33, 172, 708, 29, 523, 353, 351, 555, 613, 413, 247, 227, 766, 607, 781, 783, 528, 389, 246, 760, 777, 384, 387 - Games : 7, 300, 341, 579, 561, 215, 664, 310, 642, 329 - Navigation : 9, 4, 723, 309, 1674, 290, 115, 1389, 853, 49, 756, 82, 8 - News : 24, 19, 12, 21, 53, 472, 104, 425, 335, 1759 - Music : 136, 1112, 322, 10, 287, 1648, 654, 483, 407, 629, 394, 209, 408 - Shopping : 70, 255, 948, 854, 591, 1208, 232, 787, 802, 786 - Books : 339, 1039, 1571, 527 - References : 1220, 54, 515, 1099 - Photo&Video : 797, 216, 735, 1110, 320, 1513, 1519, 841, 1591, 646 - Travel : 864 - Health & Fitness : 592. This user is close to Residence and Shopping. ",this user will use App 5
"The apps Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking  are used prior to the prediction. The apps 3, 14, 3, 14, 8, 14, 8, 14, 8, 14, 3, 14, 3, 14, 3  are used prior to the prediction. On Tuesday 12 AM. Communication : 58, 14, 1, 4, 51, 16 - Social_Networking : 8, 3 - Photo&Video : 34, 31, 13 - Utilities : 18, 2, 41, 12, 28 - Navigation : 6 - Lifestyle : 38, 62 - Shopping : 15, 17 - References : 29, 20 - Entertainment : 7 - Music : 49. ",this user will use App 14
"The apps Communication, Utilities, Communication, Communication, Communication, Communication, Communication, Social_Networking, Communication, Communication, Communication, Communication, Communication, Communication, Communication  are used prior to the prediction. The apps 9, 28, 9, 4, 9, 4, 9, 3, 4, 9, 4, 9, 50, 9, 50  are used prior to the prediction. On Monday 04 PM. Communication : 9, 4, 16, 50, 1, 42 - Social_Networking : 3, 8 - Photo&Video : 34, 31, 13 - Utilities : 28, 12, 18, 41, 2 - Navigation : 6 - Shopping : 15, 32, 17, 44, 26 - Entertainment : 7 - Music : 49 - References : 20 - Lifestyle : 38. ",this user will use App 9
"The apps Music, Utilities, Music, Utilities, Music, Utilities, Music, Utilities, Music, Utilities, Music, Utilities, Music, Utilities, Music  are used prior to the prediction. The apps 22, 2, 22, 2, 22, 2, 22, 2, 22, 2, 22, 2, 22, 2, 22  are used prior to the prediction. On Tuesday 09 PM. Utilities : 2, 12, 5, 10, 28, 18 - Communication : 16, 4, 14, 11, 9 - Social_Networking : 8, 3, 21 - Music : 22 - Lifestyle : 38 - Shopping : 17 - References : 20, 45 - Navigation : 6 - Photo&Video : 13 - Entertainment : 7. ",this user will use App 3
"The apps 'Utilities', 'Music', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Shopping', 'Lifestyle', 'Shopping', 'Social_Networking', 'Utilities', 'Utilities', 'Utilities'  are used prior to the prediction. The apps 68, 10, 68, 42, 107, 34, 238, 64, 801, 33, 788, 23, 64, 51, 1011  are used prior to the prediction. On Monday 04 PM. Utilities : 64, 42, 238, 618, 1288, 34, 107, 68, 251, 1011, 51, 1219, 479, 52, 958, 47, 46, 362, 276, 74, 348, 72, 325, 1474, 90, 366, 148, 556 - Social_Networking : 23, 1, 5, 18, 2, 55, 286, 368, 77, 228, 1491, 372, 202 - Music : 10, 289, 508, 209, 417, 407, 394, 583, 408, 676, 626, 1667, 1404, 513 - Lifestyle : 33, 774, 783, 768, 760, 777, 781, 799, 770 - Shopping : 786, 796, 785, 801, 803, 788, 790, 787, 802, 798, 795 - Navigation : 49. This user is close to Residence. ",this user will use App 1474
"The apps 'Social_Networking', 'Music', 'Social_Networking', 'Music', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Shopping', 'Social_Networking', 'Music', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. The apps 2, 10, 2, 10, 2, 1313, 2, 1313, 2, 255, 2, 10, 2, 398, 2  are used prior to the prediction. On Tuesday 10 AM. Social_Networking : 2, 1, 77, 235, 252, 5, 202, 55, 243, 763, 223, 522, 398, 1526, 286, 1267, 18, 369, 228, 370, 377 - Utilities : 94, 1952, 547, 601, 1313, 446, 696, 34, 42, 128, 325, 93, 68, 1619, 1700, 1643, 182, 51, 379, 886, 80, 938, 1253, 47, 61, 107, 103, 230, 64, 1931, 993, 74, 69, 980, 60, 688, 691, 46, 556, 348, 1219, 1323 - Photo&Video : 237, 439, 1889, 1963, 1017, 1166, 1591, 1513, 320, 1179, 1159, 1110, 1098 - Music : 10, 289, 508, 408, 394, 209, 407, 676, 583, 513, 287 - Shopping : 70, 948, 255, 232, 591, 854, 1208 - Entertainment : 32, 1553, 312, 637, 187, 405, 837, 1762, 1749, 1620, 1067, 30 - Lifestyle : 126, 29, 76, 17, 172, 387, 528, 766, 708, 246, 381, 79, 351, 227, 523, 389, 384 - Weather : 125, 424, 757, 1083, 1396, 964 - News : 21, 425, 614, 472 - Travel : 31, 308, 612, 360, 529 - Navigation : 4 - References : 1099 - Games : 329. This user is close to Business affairs ,Residence ,Shopping and Restaurant. ",this user will use App 522
"The apps Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Utilities, Communication, Utilities, Utilities, Communication, Communication  are used prior to the prediction. The apps 2, 4, 2, 4, 2, 4, 2, 4, 41, 2, 4, 41, 2, 4, 16  are used prior to the prediction. On Friday 08 PM. Communication : 4, 16, 9, 1, 14 - Utilities : 2, 41, 12, 28, 18, 64 - Social_Networking : 46, 8, 23, 3 - Entertainment : 7, 43 - Photo&Video : 31, 34, 13 - Shopping : 15, 17, 44 - Lifestyle : 38 - Navigation : 6 - References : 45, 20 - Finance : 47. ",this user will use App 4
"The apps 'Weather', 'Weather', 'Weather', 'Weather', 'Weather', 'Weather', 'Weather', 'Weather', 'Weather', 'Weather', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities'  are used prior to the prediction. The apps 757, 125, 424, 757, 1083, 125, 424, 1083, 125, 757, 479, 362, 64, 362, 1089  are used prior to the prediction. On Wednesday 01 PM. Social_Networking : 1, 5, 55, 256, 121, 364, 430, 212, 843, 2, 1232, 286, 228, 471, 461, 905, 77, 522, 917 - Utilities : 167, 182, 1089, 547, 1961, 68, 80, 647, 185, 1619, 60, 52, 46, 74, 395, 34, 362, 978, 51, 1020, 479, 729, 934, 382, 379, 267, 526, 221, 745, 700, 866, 64, 1219, 1952, 148, 968, 42, 688, 1097, 128, 1029 - Photo&Video : 237, 1889, 439, 1963 - Music : 10, 289, 508, 394, 417, 583, 408, 407, 209, 676, 513, 626, 354 - Navigation : 9, 309, 290, 41, 1133, 548, 756, 4 - Weather : 125, 424, 757, 964, 1083, 1396 - Lifestyle : 33, 126, 76, 783, 29, 555, 172, 781, 247, 387, 384, 227, 351, 381, 770, 1294, 389, 708, 768 - Shopping : 70, 255, 796, 788, 803, 790, 948, 786, 785 - Entertainment : 98, 1553, 390 - News : 19 - Games : 329 - References : 54. This user is close to Business affairs. ",this user will use App 1
"The apps Communication, News, Communication, News, Communication, News, Communication, News, Communication, Social_Networking, Communication, Communication, Social_Networking, Communication, Social_Networking  are used prior to the prediction. The apps 51, 77, 58, 77, 51, 77, 16, 77, 16, 8, 16, 51, 8, 16, 8  are used prior to the prediction. On Wednesday 12 AM. Communication : 16, 58, 4, 51, 1, 79 - News : 77, 33 - Social_Networking : 8 - Utilities : 24, 28, 12, 2, 41 - Shopping : 17, 25, 32, 15, 44 - References : 20, 29 - Navigation : 6 - Photo&Video : 34, 31, 13 - Lifestyle : 38 - Finance : 27 - Entertainment : 7 - Music : 40. ",this user will use App 16
"The apps 'Social_Networking', 'Music', 'Music', 'Music', 'Music', 'Social_Networking', 'Music', 'Social_Networking', 'Music', 'Music', 'Music', 'Music', 'Social_Networking', 'Navigation', 'Music'  are used prior to the prediction. The apps 1, 10, 408, 583, 10, 2, 583, 2, 583, 289, 408, 289, 252, 9, 10  are used prior to the prediction. On Monday 08 PM. Navigation : 9, 4, 1708, 606, 41, 447, 1740, 1674, 658, 662, 115 - Utilities : 516, 671, 409, 440, 1820, 1988, 1560, 93, 97, 1400, 182, 601, 80, 267, 94, 1380, 129, 27, 958, 65, 1993, 1206, 62, 505, 379, 42, 46, 1376, 338, 311, 128, 427, 74, 60, 820, 479, 485, 315, 456, 1016, 336, 362, 1029, 148, 135, 342, 1435, 752, 571, 934, 1643, 1789, 1769, 745, 1219, 688 - Social_Networking : 1, 2, 18, 55, 77, 121, 252, 522, 202, 398, 256, 212, 286, 1267, 364, 5, 430, 843 - Music : 10, 289, 209, 287, 626, 1008, 407, 508, 408, 394, 417, 583, 676, 513, 1404, 1656, 1561, 990, 354, 1669, 963, 1667 - Lifestyle : 79, 76, 126, 247, 17, 413, 555, 613, 760, 770, 783, 799, 777, 1183, 768, 781, 1822, 1294, 774, 1215, 172, 1760, 351, 1866 - Shopping : 70, 302, 232, 560, 59, 790, 948, 788, 787, 1885, 1638, 785, 802, 786, 255, 803, 796, 801, 798, 591, 854, 814, 414, 795 - Photo&Video : 665, 1519, 1591, 320, 1513, 1110 - Education : 504, 334 - Health & Fitness : 592, 718, 1331 - References : 54. This user is close to Business affairs ,Residence and Education. ",this user will use App 2
"The apps 'Travel', 'Social_Networking', 'Travel', 'Travel', 'Social_Networking', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Navigation', 'Travel', 'Social_Networking', 'Travel'  are used prior to the prediction. The apps 1428, 1, 308, 31, 1, 31, 308, 31, 308, 31, 360, 4, 360, 1, 31  are used prior to the prediction. On Wednesday 12 PM. Photo&Video : 237, 439, 1889, 1963, 1098, 1179, 1159, 1166, 320, 1110, 1017, 1519, 1591, 1513, 1537, 1605 - Utilities : 547, 34, 80, 382, 107, 325, 196, 46, 1253, 74, 221, 1496, 182, 251, 267, 276, 60, 1323, 1242, 761, 148, 132, 229, 348, 191, 1219, 379, 105, 68, 934, 745, 1350, 42, 1281, 201, 210, 1466, 1557, 128, 1353, 158, 1400, 366, 516, 556, 601, 813, 288, 350, 152, 688, 1624, 1898, 571, 1791 - Lifestyle : 29, 76, 387, 384, 381, 126, 389, 247, 555, 528, 353, 1084, 271, 172, 903, 116, 138, 351, 607, 1567, 1548, 1365, 1318, 708, 652, 239, 176, 324, 246, 760, 1627, 227, 766, 1157, 1294 - Social_Networking : 1, 2, 5, 77, 522, 202, 36, 572, 1967, 252, 398, 1087, 669, 1267, 286, 55 - Navigation : 717, 9, 4, 41, 309, 756, 290, 82, 115, 8, 928, 894, 658 - Travel : 31, 308, 360, 529, 612, 250, 1428, 875, 284, 1180, 868, 437 - Entertainment : 392, 411, 1554 - Shopping : 70, 1277, 1344, 1776, 591, 948, 1158, 255, 854, 803, 790 - News : 24 - Music : 287 - Games : 885, 707, 341 - References : 54, 1665. This user is close to Business affairs and Factory. ",this user will use App 437
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. The apps 512, 762, 512, 762, 512, 762, 512, 762, 512, 762, 512, 762, 512, 762, 512  are used prior to the prediction. On Tuesday 01 PM. Social_Networking : 512, 762, 5, 1, 55 - Games : 7, 278, 561, 310 - Utilities : 64, 120, 34, 150, 107, 42, 73, 47, 251, 51, 938, 1700, 103, 52, 1968, 362, 643, 479, 378, 68, 961 - Finance : 192, 333 - Navigation : 4, 9, 49 - Lifestyle : 227, 17. This user is close to Hotel ,Business affairs ,Life service ,Sports ,Shopping and Restaurant. ",this user will use App 762
"The apps Communication, Communication, Communication, Shopping, Communication, Shopping, Communication, Shopping, Communication, Communication, Communication, Communication, Communication, Communication, Communication  are used prior to the prediction. The apps 4, 51, 4, 17, 4, 17, 4, 17, 51, 4, 51, 4, 51, 4, 51  are used prior to the prediction. On Tuesday 09 PM. Communication : 4, 9, 51, 16, 1 - Social_Networking : 23, 8 - Utilities : 28, 12, 18, 41 - Finance : 37 - Shopping : 17, 26, 44, 25 - Photo&Video : 34, 31, 13 - Navigation : 6 - References : 20 - Entertainment : 7 - News : 67. ",this user will use App 4
"The apps Communication, Shopping, Communication, Shopping, Communication, Shopping, Communication, Shopping, Communication, Shopping, Communication, Utilities, Communication, Communication, Social_Networking  are used prior to the prediction. The apps 4, 17, 4, 17, 4, 17, 4, 17, 4, 17, 4, 12, 4, 4, 8  are used prior to the prediction. On Sunday 07 PM. Communication : 4, 9, 51, 16, 1 - Social_Networking : 23, 8 - Utilities : 28, 12, 18, 41 - Finance : 37 - Shopping : 17, 26, 44, 25 - Photo&Video : 34, 31, 13 - Navigation : 6 - References : 20 - Entertainment : 7 - News : 67. ",this user will use App 23
"The apps 'Social_Networking', 'Navigation', 'Social_Networking', 'Social_Networking', 'Navigation', 'Social_Networking', 'Navigation', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Navigation', 'Social_Networking', 'Social_Networking', 'Navigation', 'Social_Networking'  are used prior to the prediction. The apps 2, 9, 398, 2, 9, 2, 9, 2, 398, 2, 9, 2, 398, 9, 2  are used prior to the prediction. On Friday 07 PM. Navigation : 9, 4, 1708, 606, 41, 447, 1740, 1674, 658, 662, 115 - Utilities : 516, 671, 409, 440, 1820, 1988, 1560, 93, 97, 1400, 182, 601, 80, 267, 94, 1380, 129, 27, 958, 65, 1993, 1206, 62, 505, 379, 42, 46, 1376, 338, 311, 128, 427, 74, 60, 820, 479, 485, 315, 456, 1016, 336, 362, 1029, 148, 135, 342, 1435, 752, 571, 934, 1643, 1789, 1769, 745, 1219, 688 - Social_Networking : 1, 2, 18, 55, 77, 121, 252, 522, 202, 398, 256, 212, 286, 1267, 364, 5, 430, 843 - Music : 10, 289, 209, 287, 626, 1008, 407, 508, 408, 394, 417, 583, 676, 513, 1404, 1656, 1561, 990, 354, 1669, 963, 1667 - Lifestyle : 79, 76, 126, 247, 17, 413, 555, 613, 760, 770, 783, 799, 777, 1183, 768, 781, 1822, 1294, 774, 1215, 172, 1760, 351, 1866 - Shopping : 70, 302, 232, 560, 59, 790, 948, 788, 787, 1885, 1638, 785, 802, 786, 255, 803, 796, 801, 798, 591, 854, 814, 414, 795 - Photo&Video : 665, 1519, 1591, 320, 1513, 1110 - Education : 504, 334 - Health & Fitness : 592, 718, 1331 - References : 54. This user is close to Business affairs ,Residence and Education. ",this user will use App 9
"The apps 'Shopping', 'Travel', 'Lifestyle', 'Travel', 'Utilities', 'Social_Networking', 'Travel', 'Utilities', 'Travel', 'Utilities', 'Travel', 'Navigation', 'Travel', 'Navigation', 'Travel'  are used prior to the prediction. The apps 801, 31, 17, 31, 51, 1, 31, 598, 31, 348, 31, 9, 31, 9, 31  are used prior to the prediction. On Thursday 03 AM. Utilities : 598, 348, 638, 484, 93, 34, 42, 1521, 1563, 362, 479, 51, 207, 315, 47, 38, 68, 65, 103, 135, 169, 979, 1350, 261, 458, 844, 64, 1596, 338, 737, 588, 551, 468, 1705, 27, 1560, 520, 73, 83, 219, 263, 262, 102, 260, 249, 150, 671, 1028, 997, 191, 1739, 205, 240, 1540 - Travel : 31, 437 - Navigation : 9, 4, 662, 658, 657, 447 - Lifestyle : 227, 17, 126, 770, 760, 33, 781, 783, 523, 777, 768, 79, 799, 413, 76 - Shopping : 785, 786, 803, 798, 788, 801, 796, 795, 790, 787, 1208, 802 - Social_Networking : 1, 18, 55, 2 - Entertainment : 98, 390, 30 - News : 26, 985 - Games : 7 - Music : 136 - Finance : 192. This user is close to Business affairs and Landmark. ",this user will use App 598
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Utilities', 'Social_Networking', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. The apps 2, 252, 2, 1643, 2, 522, 1643, 2, 1643, 2, 1643, 2, 1643, 2, 252  are used prior to the prediction. On Monday 11 AM. Social_Networking : 2, 55, 23, 1, 5, 18, 243, 77, 252, 223, 202, 763, 522, 619, 461, 286, 398, 368, 235, 372, 369, 371, 377, 1526, 375, 228, 363, 358, 1267, 359, 932, 376, 471, 1040, 905, 917, 935 - Photo&Video : 237, 439, 1098, 1889, 1963, 1179, 1159, 1017, 1166 - Utilities : 547, 981, 34, 64, 1377, 80, 185, 42, 426, 1619, 51, 866, 47, 1020, 379, 1097, 74, 1078, 68, 349, 680, 366, 128, 382, 1253, 1152, 1313, 495, 1636, 60, 1703, 1643, 93, 107, 267, 103, 729, 934, 199, 1938, 688, 1219, 618, 479, 519, 46, 695, 601, 745, 94, 281, 1011, 148, 1223, 263, 1288, 958, 968 - Music : 10, 508, 209, 513, 417, 289, 407, 287, 408, 394, 676, 626, 354, 1849, 1667 - Lifestyle : 29, 126, 76, 172, 1084, 974, 381, 708, 389, 384, 33, 387, 227, 528, 17, 246, 351, 766, 652, 523 - Travel : 31, 360, 37, 529, 612, 184, 259, 875, 200, 195, 308, 437 - Games : 7, 300, 579, 561, 664 - Shopping : 70, 255, 948, 232, 854, 591 - Navigation : 4, 115, 82 - Education : 334, 504. This user is close to Business affairs ,Life service and Residence. ",this user will use App 2
"The apps 'Travel', 'Travel', 'Travel', 'Utilities', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Social_Networking', 'Travel', 'Travel'  are used prior to the prediction. The apps 31, 37, 184, 281, 37, 184, 259, 37, 195, 37, 31, 37, 1, 195, 37  are used prior to the prediction. On Friday 10 AM. Utilities : 547, 1988, 1198, 108, 281, 307, 242, 1455, 1746, 199, 751, 1811, 80, 46, 342, 489, 74, 107, 563, 167, 34, 1090, 60, 379, 128, 571, 487, 382, 148, 276, 366, 265, 688, 738, 609, 1720, 1162, 1353, 1466, 97, 556, 1094, 1070, 350, 486, 589, 860 - Social_Networking : 1, 2, 77, 202, 398, 5, 235, 252, 763, 522, 286, 1267 - Travel : 37, 31, 195, 184, 200, 259, 1489, 1486, 868 - Photo&Video : 237, 439, 665, 1963, 1889, 1513, 1591, 1519, 320, 1110 - Music : 10, 209, 417, 408, 407, 394, 626, 676, 287, 508, 513, 289, 1667, 1849, 1404, 354 - Lifestyle : 172, 126, 29, 351, 176, 1365, 903, 76, 766, 246, 381, 384, 387, 389, 528, 1084, 523 - Shopping : 70, 747, 255, 591, 232, 948, 854, 118 - Navigation : 9, 559, 4, 115, 41 - Games : 329. This user is close to Business affairs and Residence. ",this user will use App 1
"The apps Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities  are used prior to the prediction. The apps 28, 10, 28, 10, 28, 2, 28, 2, 28, 2, 28, 2, 28, 2, 28  are used prior to the prediction. On Tuesday 01 PM. Utilities : 2, 5, 10, 28, 12, 18 - Communication : 4, 9, 1, 74, 14 - Music : 65, 22 - Social_Networking : 3, 21, 23 - Entertainment : 52, 7 - Navigation : 6 - Shopping : 17, 15 - Lifestyle : 38, 62 - Photo&Video : 13. ",this user will use App 2
"The apps Utilities, Navigation, Utilities, Communication, Utilities, Navigation, Utilities, Communication, Utilities, Navigation, Utilities, Communication, Utilities, Communication, Utilities  are used prior to the prediction. The apps 2, 6, 2, 16, 2, 6, 2, 16, 2, 6, 2, 16, 2, 16, 2  are used prior to the prediction. On Friday 08 PM. Communication : 4, 16, 1, 51, 9, 42 - Utilities : 2, 28, 12, 18, 41 - Social_Networking : 8, 3 - Photo&Video : 34, 31 - Shopping : 17, 15, 44 - Entertainment : 7, 43 - Games : 39, 71 - Navigation : 6 - Music : 40 - Finance : 27 - Health & Fitness : 48 - References : 20 - Lifestyle : 38. ",this user will use App 16
"The apps 'Utilities', 'Navigation', 'Utilities', 'Navigation', 'Social_Networking', 'Utilities', 'Navigation', 'Utilities', 'Social_Networking', 'Navigation', 'Social_Networking', 'Utilities', 'Navigation', 'Utilities', 'Navigation'  are used prior to the prediction. The apps 97, 4, 97, 4, 2, 189, 4, 189, 2, 4, 2, 1447, 4, 97, 4  are used prior to the prediction. On Friday 02 PM. Social_Networking : 2, 1, 252, 202, 77, 5, 212, 121, 55, 23, 763, 256, 843, 398, 522, 228, 377, 235, 364, 430, 372, 371, 358, 1267, 286, 1232, 368, 363, 369, 375, 619, 359, 376, 370, 1594, 917, 929 - Utilities : 189, 1447, 97, 47, 80, 15, 128, 34, 185, 182, 51, 357, 52, 1320, 46, 74, 1559, 1606, 269, 379, 60, 295, 90, 267, 68, 1292, 277, 221, 62, 230, 281, 366, 61, 496, 382, 1475, 105, 1121, 307, 688, 148, 1132, 1198, 661, 72, 1876, 1590, 276, 210, 1746, 129, 1455, 1435, 1129, 1710, 883, 201, 1811, 934, 1564, 585, 107, 710, 199, 158, 729, 1703, 1636, 350, 556, 632, 1950 - Lifestyle : 29, 76, 176, 126, 79, 247, 1365, 903, 172, 555, 413, 613, 351, 389, 381, 384, 387, 246, 528, 708, 766, 1866, 1084, 974, 227 - Navigation : 4, 559, 9, 606, 1081, 657, 447, 8, 290, 309, 41, 662, 532, 658, 82, 115 - Shopping : 70, 1044, 1074, 747, 882, 969, 1344, 255, 1776, 1277, 1158, 232, 854, 591, 59, 948 - Travel : 37, 31, 200, 184, 195, 259, 1691, 1486, 1489 - Entertainment : 187, 405, 1762, 1067, 1749, 684 - Games : 114, 475, 715, 580, 168, 329 - Music : 849, 287, 1120, 1000, 628, 10, 676, 289, 407 - Education : 1523, 1543 - References : 54. This user is close to Hotel ,Residence and Restaurant. ",this user will use App 2
"The apps 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities'  are used prior to the prediction. The apps 94, 980, 696, 94, 446, 696, 94, 446, 696, 94, 601, 94, 980, 94, 980  are used prior to the prediction. On Thursday 12 AM. Utilities : 65, 94, 446, 696, 42, 601, 456, 980, 93, 385, 51, 789, 135, 1246, 52, 1146, 238, 1619, 263, 338, 47, 1521 - Social_Networking : 18, 55, 2, 1, 1526 - Lifestyle : 33, 17, 523 - Navigation : 4, 9, 447, 662, 1674 - Music : 10. This user is close to Hotel ,Business affairs ,Life service ,Residence ,Government ,Shopping ,Restaurant and Education. ",this user will use App 94
"The apps 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities'  are used prior to the prediction. The apps 547, 237, 547, 237, 547, 237, 547, 237, 547, 237, 547, 237, 547, 237, 547  are used prior to the prediction. On Saturday 10 PM. Photo&Video : 237, 439, 1963, 1889, 1179, 1159, 1166, 1098, 1017, 1110, 320, 1591, 1519, 1513 - Utilities : 547, 34, 182, 108, 164, 80, 224, 185, 489, 107, 52, 563, 382, 68, 1253, 46, 74, 1090, 128, 47, 60, 1668, 148, 379, 968, 1837, 276, 350, 1643 - Social_Networking : 2, 1, 77, 202, 5, 252, 398, 522, 286, 1267, 228, 235, 368, 369, 377, 358, 363, 371, 375 - Lifestyle : 29, 176, 76, 172, 389, 381, 126, 384, 387, 351, 903, 528, 1365, 652, 227, 766, 708, 246, 1084 - Travel : 31, 360, 529, 612, 308, 437, 875, 1428 - Music : 10, 508, 394, 209, 407, 626, 676, 417, 408, 289, 287, 583, 513 - Navigation : 4, 41, 82 - Shopping : 70, 854, 591, 255, 948 - Entertainment : 187, 1067, 1749 - References : 54. This user is close to Business affairs ,Residence and Factory. ",this user will use App 237
